     ars      |                 gen                  |                                    st_extent                                     
 033525404029 | Lamstedt                             | BOX(9.001056489274653 53.60352797737894,9.175718889677999 53.677637910178156)
 130735357048 | Lancken-Granitz                      | BOX(13.5901588458559 54.33018139279501,13.664001483407217 54.38332006928966)
 092790122122 | Landau a.d. Isar                     | BOX(12.627271221098464 48.600894639436,12.790813035376301 48.710727419958104)
 073130000000 | Landau in der Pfalz                  | BOX(7.864105842062874 49.15511190174242,8.180822806522645 49.31637150693518)
 097745728151 | Landensberg                          | BOX(10.478813399801902 48.41755988892899,10.542232336744995 48.450729382166266)
 032565410017 | Landesbergen                         | BOX(9.087383730055368 52.522553031117845,9.248871196368457 52.58007768459804)
 071355002051 | Landkern                             | BOX(7.091159531799492 50.17973358095416,7.179480029484409 50.21955520201718)
 031595404023 | Landolfshausen                       | BOX(10.050224317522547 51.51413182743959,10.134165620516253 51.55596247231576)
 010615179062 | Landrecht                            | BOX(9.368572575547798 53.91075250232446,9.411822625339791 53.94527293344638)
 150880195195 | Landsberg                            | BOX(11.99048157435544 51.45817727251109,12.208334791387703 51.58257781595605)
 091810130130 | Landsberg am Lech                    | BOX(10.80748373898636 47.9877845682429,10.9239599081602 48.07913881715416)
 091795131132 | Landsberied                          | BOX(11.148960751806909 48.1391414443574,11.204840561439228 48.18182086468842)
 072315008503 | Landscheid                           | BOX(6.7035607482446 49.96769799187096,6.805824971129158 50.03086559819826)
 010615179063 | Landscheide                          | BOX(9.229182036499097 53.90071824019172,9.293402735781958 53.93679437659312)
 092610000000 | Landshut                             | BOX(12.019374661910664 48.50816975678975,12.284869630164152 48.59550911970854)
 073355011022 | Landstuhl                            | BOX(7.517110491674313 49.38402536372014,7.605013799686221 49.420147428530335)
 010595937137 | Langballig                           | BOX(9.611665978079953 54.782525729460666,9.676906309433457 54.844064606225906)
 092760129129 | Langdorf                             | BOX(13.10802157616646 48.99231102708509,13.206304086787583 49.06908929760387)
 010565660034 | Langeln                              | BOX(9.828846026372693 53.778869657608055,9.882996454828438 53.82274213327429)
 031530019019 | Langelsheim                          | BOX(10.172746508927741 51.85149297963368,10.39192993416087 52.033828701825136)
 034545405028 | Langen                               | BOX(7.40501812881404 52.50173407691632,7.505522485652858 52.5838658838148)
 095770148148 | Langenaltheim                        | BOX(10.853284626593704 48.859356619932825,10.974122137886926 48.9256209649664)
 084355001030 | Langenargen                          | BOX(9.526535952477113 47.58670257077184,9.596766667733034 47.64210587117278)
 084255008072 | Langenau                             | BOX(10.000644116553488 48.45487141531595,10.202594419116771 48.53171842072169)
 073365009056 | Langenbach                           | BOX(7.296841236680396 49.474195350645594,7.347835503214709 49.50967700423824)
 091780138138 | Langenbach                           | BOX(11.795823282966177 48.41219545312019,11.911584540236925 48.45703943315971)
 071435001253 | Langenbach bei Kirburg               | BOX(7.920897642938978 50.681174821885236,7.968814438368249 50.711720523572936)
 094769453453 | Langenbacher Forst                   | BOX(11.523098724424708 50.35599758544791,11.610432326930272 50.4026897305567)
 057540024024 | Langenberg                           | BOX(8.251849658327693 51.72249110458663,8.368103186575304 51.8049368987531)
 145240140140 | Langenbernsdorf                      | BOX(12.226650524343192 50.72820205806415,12.352712245022575 50.78933262365136)
 081255009113 | Langenbrettach                       | BOX(9.352154066287767 49.18365076859054,9.452209129750834 49.237816408673474)
 130765668080 | Langen Brütz                         | BOX(11.526988598903891 53.641384391275196,11.61156202121864 53.684195176778935)
 081275004047 | Langenburg                           | BOX(9.814674626811199 49.21720791884079,9.916161945045756 49.290723913375544)
 033545406014 | Langendorf                           | BOX(11.212118355186345 53.03783237105947,11.32666524017248 53.14241207397064)
 084265007067 | Langenenslingen                      | BOX(9.260296230736326 48.10449818994688,9.428906193835191 48.239501214065996)
 010545459074 | Langeneß                             | BOX(8.528868124418267 54.61776127594623,8.713080503063322 54.68095849397462)
 071375003060 | Langenfeld                           | BOX(7.080598731680178 50.355863099347886,7.120642419428497 50.38348136812809)
 095755518138 | Langenfeld                           | BOX(10.482784178282916 49.595012189236,10.540693478099358 49.633854618353574)
 051580020020 | Langenfeld (Rhld.)                   | BOX(6.903729138404668 51.06804388548717,6.999720864988018 51.14930715108031)
 032410010010 | Langenhagen                          | BOX(9.628567864916723 52.42278581787349,9.776696135888582 52.50646725183055)
 071435009254 | Langenhahn                           | BOX(7.891174210369705 50.572353017340106,7.939996499964373 50.60414109393982)
 064380006006 | Langen (Hessen)                      | BOX(8.60129301681705 49.94969544296124,8.725707504270606 50.03108079992448)
 010545494075 | Langenhorn                           | BOX(8.822832631168371 54.65097817918718,9.003434679785874 54.723936064863565)
 010535318080 | Langenlehsten                        | BOX(10.674874809796895 53.455138094859834,10.784780673983638 53.51948917530887)
 160775051023 | Langenleuba-Niederhain               | BOX(12.505058947378481 50.936791220329894,12.630112748911792 50.999506422127624)
 071335011054 | Langenlonsheim                       | BOX(7.832926333145322 49.88183587578949,7.919062474903374 49.921835420009)
 091855155143 | Langenmosen                          | BOX(11.161134536828275 48.58282899351592,11.261718346272588 48.634699662013126)
 097725709168 | Langenneufnach                       | BOX(10.568064622872573 48.24195184555506,10.638172209181043 48.27923685344715)
 160755005054 | Langenorla                           | BOX(11.543348348889532 50.71705262469062,11.691240306296592 50.76326807374167)
 091775126126 | Langenpreising                       | BOX(11.91342868308296 48.40108947596785,12.024957834657894 48.454814370117816)
 096779459459 | Langenprozeltener Forst              | BOX(9.572528501223283 50.05403834651216,9.647982530797798 50.08551822264212)
 071415003076 | Langenscheid                         | BOX(7.897566365939955 50.341665496901335,7.971943847609897 50.38170350809646)
 064350017017 | Langenselbold                        | BOX(9.00616366476874 50.15140322232324,9.090688901529953 50.214418475659556)
 094740146146 | Langensendelbach                     | BOX(11.022323578816577 49.62437826480995,11.094717996584151 49.6558672663287)
 071335010055 | Langenthal                           | BOX(7.557324112179529 49.82180740456223,7.598773579698521 49.84089709632193)
 145240150150 | Langenweißbach                       | BOX(12.564043730434063 50.608542432454115,12.65641925483147 50.665814068199616)
 160765056039 | Langenwetzendorf                     | BOX(12.02909514921161 50.62228055049483,12.166668166912329 50.74321216573931)
 160765054041 | Langenwolschendorf                   | BOX(11.918669191826877 50.61807736304142,11.973433836412676 50.648565929329195)
 095730120120 | Langenzenn                           | BOX(10.7190539182899 49.44604876711307,10.847234359097673 49.53125009361175)
 034620007007 | Langeoog                             | BOX(7.460298943414567 53.72146723417614,7.642707837696675 53.7593176376376)
 097725712170 | Langerringen                         | BOX(10.683711395674937 48.089213614569715,10.801532123963671 48.16907779708118)
 053580032032 | Langerwehe                           | BOX(6.298368603719474 50.75649522059683,6.419067521847363 50.83678059587896)
 120675707288 | Langewahl                            | BOX(14.077971594826762 52.30602473083972,14.165283111425465 52.349360760912)
 095710170170 | Langfurth                            | BOX(10.41828614047738 49.07329309494863,10.494123660908615 49.12746003239047)
 065310009009 | Langgöns                             | BOX(8.529493053969388 50.41501875406999,8.702881789408947 50.51567552334691)
 033515402017 | Langlingen                           | BOX(10.246374149007263 52.488307734308506,10.380697699381566 52.57360933045952)
 092735217141 | Langquaid                            | BOX(11.977080669328734 48.774270574892725,12.116947890403994 48.879807225738865)
 071375003061 | Langscheid                           | BOX(7.089057045743606 50.37397601372026,7.121992634331929 50.39432245630726)
 010595912138 | Langstedt                            | BOX(9.343357554976041 54.58605099524495,9.439527363252267 54.63490378412933)
 072355007073 | Langsur                              | BOX(6.49508670685369 49.71112940851437,6.547764545872133 49.766487164659786)
 010585864094 | Langwedel                            | BOX(9.890923177363785 54.181846596068716,9.979651425534719 54.24984153451838)
 033610006006 | Langwedel                            | BOX(9.07366812672914 52.96257352327153,9.288942105788895 53.042551807469664)
 097720171171 | Langweid a. Lech                     | BOX(10.770822919603727 48.45557292025875,10.883375672596715 48.506228265147215)
 071345005502 | Langweiler                           | BOX(7.151420647279662 49.773849653116756,7.193071394276404 49.80594965251839)
 073365008057 | Langweiler                           | BOX(7.489054252329717 49.659282117341384,7.530624633211572 49.678805941252506)
